cusip,category,sector,industry,sic,sicSector,sicIndustry,famaSector,famaIndustry,error
46131B904,No data found,,,,,,,,
377322902,No data found,,,,,,,,
53190C902,No data found,,,,,,,,
532275904,No data found,,,,,,,,
67421J908,No data found,,,,,,,,
53803X905,No data found,,,,,,,,
46138K903,No data found,,,,,,,,
501575904,No data found,,,,,,,,
52603A908,No data found,,,,,,,,
54738L959,No data found,,,,,,,,
59516C906,No data found,,,,,,,,
M7S64L905,No data found,,,,,,,,
M7S64L955,No data found,,,,,,,,
257554905,No data found,,,,,,,,
30052C907,No data found,,,,,,,,
60471A951,No data found,,,,,,,,
38341P902,No data found,,,,,,,,
60783X904,No data found,,,,,,,,
457642905,No data found,,,,,,,,
761624905,No data found,,,,,,,,
530307955,No data found,,,,,,,,
604749901,No data found,,,,,,,,
00091G954,No data found,,,,,,,,
00461U905,No data found,,,,,,,,
00650F909,No data found,,,,,,,,
37733W904,No data found,,,,,,,,
75524B904,No data found,,,,,,,,
46090N903,No data found,,,,,,,,
44930G957,No data found,,,,,,,,
23285D909,No data found,,,,,,,,
87200P909,No data found,,,,,,,,
630402905,No data found,,,,,,,,
630402955,No data found,,,,,,,,
90278Q958,No data found,,,,,,,,
92332V957,No data found,,,,,,,,
636274909,No data found,,,,,,,,
92854T900,No data found,,,,,,,,
92918V909,No data found,,,,,,,,
98986M953,No data found,,,,,,,,
98980B953,No data found,,,,,,,,
00461U955,No data found,,,,,,,,
008183905,No data found,,,,,,,,
04930R907,No data found,,,,,,,,
927959956,No data found,,,,,,,,
04930R957,No data found,,,,,,,,
80689H902,No data found,,,,,,,,
09075P955,No data found,,,,,,,,
45783Q900,No data found,,,,,,,,
54975P902,No data found,,,,,,,,
59045L906,No data found,,,,,,,,
60783X954,No data found,,,,,,,,
62955X902,No data found,,,,,,,,
65441VAC5,No data found,,,,,,,,
000899954,No data found,,,,,,,,
03969K908,No data found,,,,,,,,
34959J958,No data found,,,,,,,,
74347G959,No data found,,,,,,,,
75943R902,No data found,,,,,,,,
910873955,No data found,,,,,,,,
85914M957,No data found,,,,,,,,
87266J904,No data found,,,,,,,,
01438T906,No data found,,,,,,,,
87200P959,No data found,,,,,,,,
693483959,No data found,,,,,,,,
92763M905,No data found,,,,,,,,
92763M955,No data found,,,,,,,,
92918V959,No data found,,,,,,,,
96208T954,No data found,,,,,,,,
98138J956,No data found,,,,,,,,
98420X903,No data found,,,,,,,,
90138Q958,No data found,,,,,,,,
G0567U901,No data found,,,,,,,,
09075F907,No data found,,,,,,,,
54975P952,No data found,,,,,,,,
12626K903,No data found,,,,,,,,
313855958,No data found,,,,,,,,
Y2687W958,No data found,,,,,,,,
70465T957,No data found,,,,,,,,
81750R952,No data found,,,,,,,,
92536C953,No data found,,,,,,,,
98420X953,No data found,,,,,,,,
00486H905,No data found,,,,,,,,
04683R906,No data found,,,,,,,,
05601U955,No data found,,,,,,,,
G2143T903,No data found,,,,,,,,
06746P903,No data found,,,,,,,,
06746P953,No data found,,,,,,,,
86272C903,No data found,,,,,,,,
12430A952,No data found,,,,,,,,
206787953,No data found,,,,,,,,
Y2687W908,No data found,,,,,,,,
29082K955,No data found,,,,,,,,
50050N953,No data found,,,,,,,,
743606955,No data found,,,,,,,,
431636959,No data found,,,,,,,,
59100U958,No data found,,,,,,,,
171757907,No data found,,,,,,,,
25065K954,No data found,,,,,,,,
74006W958,No data found,,,,,,,,
83067L909,No data found,,,,,,,,
G9471C907,No data found,,,,,,,,
00835Q903,No data found,,,,,,,,
01675A959,No data found,,,,,,,,
03044L905,No data found,,,,,,,,
00183L902,No data found,,,,,,,,
Y0436Q909,No data found,,,,,,,,
Y0436Q959,No data found,,,,,,,,
76010Y903,No data found,,,,,,,,
06740P951,No data found,,,,,,,,
08862L953,No data found,,,,,,,,
74319F907,No data found,,,,,,,,
09263B908,No data found,,,,,,,,
Y1146L905,No data found,,,,,,,,
186760904,No data found,,,,,,,,
21873J908,No data found,,,,,,,,
21873J958,No data found,,,,,,,,
231269900,No data found,,,,,,,,
236272900,No data found,,,,,,,,
236272950,No data found,,,,,,,,
23834J902,No data found,,,,,,,,
26916J906,No data found,,,,,,,,
44862P909,No data found,,,,,,,,
26916J956,No data found,,,,,,,,
55083R904,No data found,,,,,,,,
49372L900,No data found,,,,,,,,
67623L909,No data found,,,,,,,,
68989M903,No data found,,,,,,,,
45783Q950,No data found,,,,,,,,
374275955,No data found,,,,,,,,
75134P903,No data found,,,,,,,,
75134P953,No data found,,,,,,,,
902685956,No data found,,,,,,,,
39986L959,No data found,,,,,,,,
449109907,No data found,,,,,,,,
4525EP951,No data found,,,,,,,,
500600901,No data found,,,,,,,,
83067L959,No data found,,,,,,,,
83542D952,No data found,,,,,,,,
52661A958,No data found,,,,,,,,
52661A908,No data found,,,,,,,,
65345M908,No data found,,,,,,,,
927330950,No data found,,,,,,,,
37960A370,,ETF,,,,,,,
98955N958,No data found,,,,,,,,
37960A636,,ETF,,,,,,,
96328L906,No data found,,,,,,,,
25065K904,No data found,,,,,,,,
007002958,No data found,,,,,,,,
00835Q953,No data found,,,,,,,,
01675A909,No data found,,,,,,,,
65158N952,No data found,,,,,,,,
00851L953,No data found,,,,,,,,
37960A669,,ETF,,,,,,,
359664959,No data found,,,,,,,,
361008905,No data found,,,,,,,,
36168Q954,No data found,,,,,,,,
046513957,No data found,,,,,,,,
03044L955,No data found,,,,,,,,
06740P901,No data found,,,,,,,,
13200M958,No data found,,,,,,,,
09263B958,No data found,,,,,,,,
13200M908,No data found,,,,,,,,
30162V906,No data found,,,,,,,,
34629L953,No data found,,,,,,,,
34629L903,No data found,,,,,,,,
45791E907,No data found,,,,,,,,
485859902,No data found,,,,,,,,
518613953,No data found,,,,,,,,
49372L950,No data found,,,,,,,,
60879E901,No data found,,,,,,,,
G6483G900,No data found,,,,,,,,
G6964L907,No data found,,,,,,,,
G6964L957,No data found,,,,,,,,
44862P959,No data found,,,,,,,,
021513956,No data found,,,,,,,,
75382E909,No data found,,,,,,,,
75955J952,No data found,,,,,,,,
09352U958,No data found,,,,,,,,
825704909,No data found,,,,,,,,
115637959,No data found,,,,,,,,
83175M905,No data found,,,,,,,,
67623L959,No data found,,,,,,,,
126327905,No data found,,,,,,,,
22266M954,No data found,,,,,,,,
78645L900,No data found,,,,,,,,
29280W959,No data found,,,,,,,,
78645L950,No data found,,,,,,,,
29332G952,No data found,,,,,,,,
302520901,No data found,,,,,,,,
42226K905,No data found,,,,,,,,
83542D902,No data found,,,,,,,,
83425V954,No data found,,,,,,,,
87874R900,No data found,,,,,,,,
884903909,No data found,,,,,,,,
141788959,No data found,,,,,,,,
45174J959,No data found,,,,,,,,
438333906,No data found,,,,,,,,
67098H954,No data found,,,,,,,,
683344955,No data found,,,,,,,,
29261A950,No data found,,,,,,,,
38747R538,,ETF,,,,,,,
43283X955,No data found,,,,,,,,
38747R595,,ETF,,,,,,,
68373J904,No data found,,,,,,,,
38747R611,,ETF,,,,,,,
68622D956,No data found,,,,,,,,
532275954,No data found,,,,,,,,
71844V951,No data found,,,,,,,,
41653L859,,ETF,,,,,,,
96328L956,No data found,,,,,,,,
00183L952,No data found,,,,,,,,
980228908,No data found,,,,,,,,
92243A950,No data found,,,,,,,,
42281P304,No data found,,,,,,,,
42551N104,No data found,,,,,,,,
38963W104,No data found,,,,,,,,
05368X952,No data found,,,,,,,,
04683R956,No data found,,,,,,,,
046513907,No data found,,,,,,,,
38963H503,,ETF,,,,,,,
38747R827,,ETF,,,,,,,
45259A548,,ETF,,,,,,,
00773T901,No data found,,,,,,,,
74347r826,,ETF,,,,,,,
06684L953,No data found,,,,,,,,
38747R843,,ETF,,,,,,,
38747R751,ETF,,,,,,,,
38963Q107,,,,,,,,,No data found
96758W901,,,,,,,,,No data found
389637109,ETF,,,6221,Finance Insurance And Real Estate,Commodity Contracts Brokers & Dealers,,,
92915B956,,,,,,,,,No data found
10778Y902,,,,,,,,,No data found
186760954,,,,,,,,,No data found
192479953,,,,,,,,,No data found
192479903,,,,,,,,,No data found
25401T908,,,,,,,,,No data found
25401T958,,,,,,,,,No data found
38046W955,,,,,,,,,No data found
07831C953,,,,,,,,,No data found
G5269C951,,,,,,,,,No data found
14843C955,,,,,,,,,No data found
60255C909,,,,,,,,,No data found
51818V956,,,,,,,,,No data found
088786958,,,,,,,,,No data found
68571X903,,,,,,,,,No data found
68571X953,,,,,,,,,No data found
690145907,,,,,,,,,No data found
71948P900,,,,,,,,,No data found
192005906,,,,,,,,,No data found
M8287R903,,,,,,,,,No data found
76010Y953,,,,,,,,,No data found
952845905,,,,,,,,,No data found
77664L908,,,,,,,,,No data found
77664L958,,,,,,,,,No data found
19240Q901,,,,,,,,,No data found
83587W906,,,,,,,,,No data found
31810T901,,,,,,,,,No data found
45259A795,ETF,,,,,,,,
98955N908,,,,,,,,,No data found
37833900,,,,,,,,,No data found
37833950,,,,,,,,,No data found
2896957,,,,,,,,,No data found
82935V958,,,,,,,,,No data found
55622954,,,,,,,,,No data found
4826901,,,,,,,,,No data found
4826951,,,,,,,,,No data found
111853045,,,,,,,,,No data found
84755TAA5,,,,,,,,,No data found
045008479,,,,,,,,,No data found
56752908,,,,,,,,,No data found
56752958,,,,,,,,,No data found
215337626,,,,,,,,,No data found
228241000,,,,,,,,,No data found
04746L904,,,,,,,,,No data found
24703L953,,,,,,,,,No data found
884903955,,,,,,,,,No data found
92857W909,,,,,,,,,No data found
92857W959,,,,,,,,,No data found
38500TAB7,,,,,,,,,No data found
38500TAA9,,,,,,,,,No data found
33767E903,,,,,,,,,No data found
86771WAA3,,,,,,,,,No data found
00BGKG6M3,,,,,,,,,No data found
70450Y107,,,,,,,,,No data found
G7S00T108,,,,,,,,,No data found
G97822106,,,,,,,,,No data found
28176E109,,,,,,,,,No data found
89417E110,,,,,,,,,No data found
87612E107,,,,,,,,,No data found
45784N767,ETF,,,,,,,,
45783Y566,ETF,,,,,,,,
46438F101,ETF,,,6199,Finance Insurance And Real Estate,Finance Services,,,
12612C108,,,,,,,,,No data found
46438G364,ETF,,,,,,,,
46438G414,ETF,,,,,,,,
53656F128,ETF,,,,,,,,
46438G687,ETF,,,,,,,,
48817R870,ETF,,,,,,,,
09255P107,CEF,,,,,,,,
47103U696,ETF,,,,,,,,
55286W504,ETF,,,,,,,,
61774R106,ETF,,,,,,,,
09248X100,CEF,,,,,,,,
66538F165,ETF,,,,,,,,
64135A804,ETF,,,,,,,,
68620X104,,,,,,,,,No data found
64135A705,ETF,,,,,,,,
61774R502,ETF,,,,,,,,
69344A859,ETF,,,,,,,,
74349Y100,ETF,,,,,,,,
77926X205,ETF,,,,,,,,
278277108,CEF,,,,,,,,
278274105,CEF,,,,,,,,
27829U105,CEF,,,,,,,,
27828H105,CEF,,,,,,,,
27828U106,CEF,,,,,,,,
68163W208,,,,,,,,,No data found
78470P788,ETF,,,,,,,,
86280R811,ETF,,,,,,,,
808524615,ETF,,,,,,,,
8796VP105,,,,,,,,,No data found
836144303,CEF,,,,,,,,
808524623,ETF,,,,,,,,
85208P501,ETF,,,,,,,,
78470P770,ETF,,,,,,,,
81752T528,ETF,,,,,,,,
88636J600,ETF,,,,,,,,
464287275,ETF,,,,,,,,
88636J345,ETF,,,,,,,,
88634T519,ETF,,,,,,,,
88636R602,ETF,,,,,,,,
88634T477,ETF,,,,,,,,
88636J238,ETF,,,,,,,,
88636R123,ETF,,,,,,,,
88634T493,ETF,,,,,,,,
88339Y102,ETF,,,,,,,,
88636V728,ETF,,,,,,,,
670651108,CEF,,,,,,,,
92864M780,ETF,,,,,,,,
92864M772,ETF,,,,,,,,
89157W301,ETF,,,,,,,,
92864M301,ETF,,,,,,,,
92647P126,ETF,,,,,,,,
92204H400,ETF,,,,,,,,
92838U801,CEF,,,,,,,,
78467X109,ETF,,,,,,,,
03463K745,ETF,,,,,,,,
502117203,,,,,,,,,No data found
12811T407,ETF,,,,,,,,
25461A528,ETF,,,,,,,,
095924106,CEF,,,6199,Finance Insurance And Real Estate,Finance Services,,,
03736N104,,,,,,,,,No data found
26923N488,ETF,,,,,,,,
33740F417,ETF,,,,,,,,
316092154,ETF,,,,,,,,
33740F375,ETF,,,,,,,,
45783Y277,ETF,,,,,,,,
78464A144,ETF,,,,,,,,
78464A805,ETF,,,,,,,,
41151J703,ETF,,,,,,,,
00888H687,ETF,,,,,,,,
26923N595,ETF,,,,,,,,
38747R710,ETF,,,,,,,,
38747R777,ETF,,,,,,,,
74933W486,ETF,,,,,,,,
46641Q126,ETF,,,,,,,,
67092P730,ETF,,,,,,,,
46436E338,ETF,,,,,,,,
78470P663,ETF,,,,,,,,
46654Q724,ETF,,,,,,,,
77926X304,ETF,,,,,,,,
316092881,ETF,,,,,,,,
316092857,ETF,,,,,,,,
46436E163,ETF,,,,,,,,
88636J154,ETF,,,,,,,,
922021605,ETF,,,,,,,,
922040852,ETF,,,,,,,,
90470L444,ETF,,,,,,,,
886364181,ETF,,,,,,,,
88636R206,ETF,,,,,,,,
85208P402,ETF,,,,,,,,
85208P881,ETF,,,,,,,,
59695106,CEF,,,,,,,,
88636J816,ETF,,,,,,,,
88634T410,ETF,,,,,,,,
046824108,,,,,,,,,No data found
032108565,ETF,,,,,,,,
675222400,,,,,,,,,No data found
69832A304,,,,,,,,,No data found
577125743,ETF,,,,,,,,
46438G745,ETF,,,,,,,,
88636R800,ETF,,,,,,,,
88636J659,ETF,,,,,,,,
92864M830,ETF,,,,,,,,
00888H570,ETF,,,,,,,,
88636R743,ETF,,,,,,,,
38747R744,ETF,,,,,,,,
886364439,ETF,,,,,,,,
46137Y872,ETF,,,,,,,,
98148L753,ETF,,,,,,,,
97717Y451,ETF,,,,,,,,
00764Q637,ETF,,,,,,,,
33740U380,ETF,,,,,,,,
02072L680,ETF,,,,,,,,
61774A103,CEF,,,,,,,,
33740F326,ETF,,,,,,,,
37960A438,ETF,,,,,,,,
81752T445,ETF,,,,,,,,
77926X874,ETF,,,,,,,,
88634T444,ETF,,,,,,,,
04071F102,ETF,,,6221,Finance Insurance And Real Estate,Commodity Contracts Brokers & Dealers,,,
33740F292,ETF,,,,,,,,
45783Y491,ETF,,,,,,,,
316092147,ETF,,,,,,,,
02072L441,ETF,,,,,,,,
33740F516,ETF,,,,,,,,
308243104,,,,,,,,,No data found
33740F318,ETF,,,,,,,,
69420N759,ETF,,,,,,,,
78470P689,ETF,,,,,,,,
12811T308,ETF,,,,,,,,
97717Y410,ETF,,,,,,,,
88636J501,ETF,,,,,,,,
33740F284,ETF,,,,,,,,
45783Y525,ETF,,,,,,,,
00888H851,ETF,,,,,,,,
82889N459,ETF,,,,,,,,
799926100,,,,,,,,,No data found
802912105,,,,,,,,,No data found
46579R104,,,,,,,,,No data found
91917A504,ETF,,,,,,,,
00449R109,,,,,,,,,No data found
885155101,ETF,,,,,,,,
33740F433,ETF,,,,,,,,
81580H449,ETF,,,,,,,,
89156V106,,,,,,,,,No data found
88636J790,ETF,,,,,,,,
36246K137,,,,,,,,,No data found
404052961,CEF,,,,,,,,
28258A107,,,,,,,,,No data found
74280R304,ETF,,,,,,,,
29287L304,ETF,,,,,,,,
886364520,ETF,,,,,,,,
37954Y145,ETF,,,,,,,,
269279139,,,,,,,,,No data found
500767470,ETF,,,,,,,,
47804J735,ETF,,,,,,,,
53656G522,ETF,,,,,,,,
49374L306,,,,,,,,,No data found
86280R829,ETF,,,,,,,,
69506J102,,,,,,,,,No data found
46144X628,ETF,,,,,,,,
88577D109,,,,,,,,,No data found
26210W605,,,,,,,,,No data found
85208P600,ETF,,,,,,,,
00888H786,ETF,,,,,,,,
46144X537,ETF,,,,,,,,
88634T709,ETF,,,,,,,,
15942R141,,,,,,,,,No data found
45956C201,,,,,,,,,No data found
37960A685,ETF,,,,,,,,
06738E121,,,,,,,,,No data found
45783Y582,ETF,,,,,,,,
00888H760,ETF,,,,,,,,
903470102,,,,,,,,,No data found
05651W209,,,,,,,,,No data found
45783Y574,ETF,,,,,,,,
46144X412,ETF,,,,,,,,
07012B403,,,,,,,,,No data found
151461209,CEF,,,,,,,,
316092139,ETF,,,,,,,,
33740F441,ETF,,,,,,,,
38747R769,ETF,,,,,,,,
88636J873,ETF,,,,,,,,
919910109,,,,,,,,,No data found
15189T206,,,,,,,,,No data found
82981P105,,,,,,,,,No data found
445623101,Domestic Common Stock,,,,,,,,
040413905,,,,,,,,,No data found
92343E110,,,,,,,,,No data found
68375NAG8,,,,,,,,,No data found
J7771X109,,,,,,,,,No data found
78462F10,ETF,,,,,,,,
228392304,,,,,,,,,No data found
994498101,,,,,,,,,No data found
016525501,,,,,,,,,No data found
903845303,,,,,,,,,No data found
09062C103,,,,,,,,,No data found
12621EAF0,,,,,,,,,No data found
12621EAE3,,,,,,,,,No data found
375558AH6,,,,,,,,,No data found
681919AT3,,,,,,,,,No data found
109061GAE,,,,,,,,,No data found
109061GAF,,,,,,,,,No data found
1151290BB,,,,,,,,,No data found
1151290BC,,,,,,,,,No data found
1125896BD,,,,,,,,,No data found
127746114,,,,,,,,,No data found
1285512AA,,,,,,,,,No data found
1458140AD,,,,,,,,,No data found
0458140AF,,,,,,,,,No data found
1530715AN,,,,,,,,,No data found
155303QAE,,,,,,,,,No data found
1595112AV,,,,,,,,,No data found
1704549AG,,,,,,,,,No data found
0874054AD,,,,,,,,,No data found
02553E112,,,,,,,,,No data found
12621E111,,,,,,,,,No data found
34959E117,,,,,,,,,No data found
79546E112,,,,,,,,,No data found
28176E116,,,,,,,,,No data found
87612E114,,,,,,,,,No data found
40416E111,,,,,,,,,No data found
30219E111,,,,,,,,,No data found
91359E113,,,,,,,,,No data found
APAXVIII0,,,,,,,,,No data found
AUDAXIII4,,,,,,,,,No data found
200021014,,,,,,,,,No data found
025537102,,,,,,,,,No data found
293792108,,,,,,,,,No data found
69331C109,,,,,,,,,No data found
65473P106,,,,,,,,,No data found
127746113,,,,,,,,,No data found
816851110,,,,,,,,,No data found
847560110,,,,,,,,,No data found
842587108,,,,,,,,,No data found
23128L409,,,,,,,,,No data found
49245E109,,,,,,,,,No data found
SBD45SN03,,,,,,,,,No data found
S22328785,,,,,,,,,No data found
SB4JSZL84,,,,,,,,,No data found
SBLD13F28,,,,,,,,,No data found
SBS3BQJ68,,,,,,,,,No data found
SB94G4715,,,,,,,,,No data found
SBN4HT333,,,,,,,,,No data found
SB18ZRK25,,,,,,,,,No data found
SBNXJZX22,,,,,,,,,No data found
SBK9ZQ968,,,,,,,,,No data found
SBKVD2N45,,,,,,,,,No data found
SBRJL1761,,,,,,,,,No data found
SBFZCHN73,,,,,,,,,No data found
SBN2BD130,,,,,,,,,No data found
043249246,,,,,,,,,No data found
7434OE103,,,,,,,,,No data found
S25852716,,,,,,,,,No data found
2141899,,,,,,,,,No data found
G10767105,,,,,,,,,No data found
89353D115,,,,,,,,,No data found
88554DAB2,,,,,,,,,No data found
BH4HKS3,,,,,,,,,No data found
6591014,,,,,,,,,No data found
B00FM53,,,,,,,,,No data found
B00FM86,,,,,,,,,No data found
B019KX8,,,,,,,,,No data found
2645517,,,,,,,,,No data found
B16FPG6,,,,,,,,,No data found
2196286,,,,,,,,,No data found
2257127,,,,,,,,,No data found
2718301,,,,,,,,,No data found
B66Y3W0,,,,,,,,,No data found
B2473N4,,,,,,,,,No data found
6218089,,,,,,,,,No data found
B01VZN9,,,,,,,,,No data found
6495730,,,,,,,,,No data found
6693233,,,,,,,,,No data found
2406457,,,,,,,,,No data found
2242059,,,,,,,,,No data found
U76171104,,,,,,,,,No data found
6099671,,,,,,,,,No data found
B03MYN3,,,,,,,,,No data found
6280215,,,,,,,,,No data found
B2QKYZ0,,,,,,,,,No data found
6777450,,,,,,,,,No data found
6410562,,,,,,,,,No data found
002256908,,,,,,,,,No data found
001082379,,,,,,,,,No data found
00BYW6GV6,,,,,,,,,No data found
000020038,,,,,,,,,No data found
000XINEOA,,,,,,,,,No data found
001082965,,,,,,,,,No data found
003334731,,,,,,,,,No data found
G4939KAB2,,,,,,,,,No data found
NABYMMZL1,,,,,,,,,No data found
G4939KAA4,,,,,,,,,No data found
999002272,,,,,,,,,No data found
14161WAD7,,,,,,,,,No data found
25934A907,,,,,,,,,No data found
53250A905,,,,,,,,,No data found
999999999,,,,,,,,,No data found
06741VVF6,,,,,,,,,No data found
00487Y109,,,,,,,,,No data found
063576109,,,,,,,,,No data found
08662E109,,,,,,,,,No data found
00437EAA0,,,,,,,,,No data found
003870570,,,,,,,,,No data found
011642AA3,,,,,,,,,No data found
08265TAA7,,,,,,,,,No data found
10316TAA2,,,,,,,,,No data found
12685JAD7,,,,,,,,,No data found
25402DAA0,,,,,,,,,No data found
29404KAD8,,,,,,,,,No data found
31188VAA8,,,,,,,,,No data found
345370CY4,,,,,,,,,No data found
462222AC4,,,,,,,,,No data found
743312AA8,,,,,,,,,No data found
65341BAE6,,,,,,,,,No data found
550424AA3,,,,,,,,,No data found
26142RAA2,,,,,,,,,No data found
819047AA9,,,,,,,,,No data found
91332UAA9,,,,,,,,,No data found
87874RAC4,,,,,,,,,No data found
05338GAA4,,,,,,,,,No data found
465741AM8,,,,,,,,,No data found
29786AAM8,,,,,,,,,No data found
47074LAA3,,,,,,,,,No data found
70614WAA8,,,,,,,,,No data found
74736LAE9,,,,,,,,,No data found
92343XAB6,,,,,,,,,No data found
009066AA9,,,,,,,,,No data found
22410JAA4,,,,,,,,,No data found
68213NAC3,,,,,,,,,No data found
91879QAM1,,,,,,,,,No data found
538146AC5,,,,,,,,,No data found
09061GAJ0,,,,,,,,,No data found
136635AF6,,,,,,,,,No data found
253393AC6,,,,,,,,,No data found
29415FAA2,,,,,,,,,No data found
40131MAA7,,,,,,,,,No data found
405024AA8,,,,,,,,,No data found
530307AA5,,,,,,,,,No data found
55087PAA2,,,,,,,,,No data found
70202LAA0,,,,,,,,,No data found
55955DAA8,,,,,,,,,No data found
63845RAA5,,,,,,,,,No data found
679295AE5,,,,,,,,,No data found
67181AAA5,,,,,,,,,No data found
695127AE0,,,,,,,,,No data found
