cusip,category,sector,industry,sic,sicSector,sicIndustry,famaSector,famaIndustry,error
69318V103,Domestic Common Stock,Financial Services,Banks - Regional,6036,Finance Insurance And Real Estate,Savings Institutions Not Federally Chartered,,Banking,
483467106,Domestic Common Stock,Technology,Software - Application,7372,Services,Services-Prepackaged Software,,Business Services,
83417Q204,Domestic Common Stock,Technology,Software - Infrastructure,7372,Services,Services-Prepackaged Software,,Business Services,
843878307,Domestic Common Stock,Financial Services,Banks - Regional,6022,Finance Insurance And Real Estate,State Commercial Banks,,Banking,
44148G105,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,
00857F100,Domestic Common Stock Primary Class,Technology,Information Technology Services,8742,Services,Services-Management Consulting Services,,Business Services,
03881F112,Domestic Common Stock Warrant,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
03217L106,ADR Common Stock,Healthcare,Drug Manufacturers - Specialty & Generic,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,
36166F100,Domestic Common Stock,Financial Services,Banks - Regional,6022,Finance Insurance And Real Estate,State Commercial Banks,,Banking,
15117B202,Domestic Common Stock,Healthcare,Biotechnology,2835,Manufacturing,In Vitro & In Vivo Diagnostic Substances,,Pharmaceutical Products,
81734C114,Domestic Common Stock Warrant,Industrials,Staffing & Employment Services,7363,Services,Services-Help Supply Services,,Business Services,
11125B102,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
12520T102,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
15117F500,Domestic Common Stock Primary Class,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,
15130M110,Domestic Common Stock Warrant,Utilities,Utilities - Renewable,2860,Manufacturing,Industrial Organic Chemicals,,Chemicals,
17144T107,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
044103869,Domestic Common Stock Primary Class,Real Estate,REIT - Hotel & Motel,6798,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading,
212873103,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
25401N101,Domestic Common Stock Primary Class,Consumer Cyclical,Apparel Retail,5600,Retail Trade,Retail-Apparel & Accessory Stores,,Retail,
863685111,Domestic Common Stock Warrant,Consumer Defensive,Packaged Foods,2000,Manufacturing,Food And Kindred Products,,Food Products,
27888P104,ADR Common Stock,Consumer Cyclical,Specialty Retail,5961,Retail Trade,Retail-Catalog & Mail-Order Houses,,Retail,
44862P133,Domestic Common Stock Warrant,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,Precious Metals,
00449L102,ADR Common Stock,Healthcare,Biotechnology,2836,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products,
42589T206,Domestic Common Stock Secondary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
449534106,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
46592C118,Domestic Common Stock Warrant,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
519345102,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
55068A100,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
61023L108,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,
68237L113,Domestic Common Stock Warrant,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
38287L206,Domestic Common Stock Secondary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
683373104,Domestic Common Stock Primary Class,Healthcare,Health Information Services,8090,Services,Services-Misc Health & Allied Services Nec,,Healthcare,
68626A116,Domestic Common Stock Warrant,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
051526309,Domestic Common Stock,Industrials,Electrical Equipment & Parts,3690,Manufacturing,Miscellaneous Electrical Machinery Equipment & Supplies,,Electrical Equipment,
74346N404,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,
77118V116,Domestic Common Stock Warrant,Energy,Oil & Gas Equipment & Services,3533,Manufacturing,Oil & Gas Field Machinery & Equipment,,Machinery,
87615L115,Domestic Common Stock Warrant,Industrials,Specialty Business Services,7000,Services,Hotels Rooming Houses Camps & Other Lodging Places,,Restaraunts Hotels Motels,
92347D100,Domestic Common Stock,Financial Services,Insurance - Life,6311,Finance Insurance And Real Estate,Life Insurance,,Insurance,
G0R45S109,ADR Common Stock Primary Class,Industrials,Integrated Freight & Logistics,4731,Transportation Communications Electric Gas And Sanitary Service,Arrangement Of Transportation Of Freight & Cargo,,Transportation,
G0698L111,Domestic Common Stock Secondary Class,Financial Services,Mortgage Finance,6163,Finance Insurance And Real Estate,Loan Brokers,,Banking,
G2263T123,Domestic Common Stock Primary Class,Industrials,Pollution & Treatment Controls,3590,Manufacturing,Misc Industrial & Commercial Machinery & Equipment,,Machinery,
G2956R103,ADR Common Stock Primary Class,Healthcare,Health Information Services,8000,Services,Services-Health Services,,Healthcare,
G3041W115,ADR Common Stock Warrant,Technology,Communication Equipment,3663,Manufacturing,Radio & Tv Broadcasting & Communications Equipment,,Electronic Equipment,
G34142102,Domestic Common Stock,Industrials,Infrastructure Operations,6500,Finance Insurance And Real Estate,Real Estate,,Real Estate,
G4204R109,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
G48028107,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
G52110114,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
G53521111,Domestic Common Stock Warrant,Healthcare,Medical Devices,3841,Manufacturing,Surgical & Medical Instruments & Apparatus,,Medical Equipment,
G54085116,Domestic Common Stock Warrant,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
G54094100,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
G63290129,Domestic Common Stock Secondary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
G70021103,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
G76088122,Domestic Common Stock Warrant,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
G80694113,Domestic Common Stock Warrant,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
G3663X110,Domestic Common Stock Primary Class,Technology,Solar,3674,Manufacturing,Semiconductors & Related Devices,,Electronic Equipment,
G8465L107,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
G8657L105,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
G9320Z117,Domestic Common Stock Warrant,Technology,Software - Application,6411,Finance Insurance And Real Estate,Insurance Agents Brokers & Service,,Insurance,
G9460L126,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
G9897X107,ADR Common Stock,Healthcare,Health Information Services,8200,Services,Services-Educational Services,,Personal Services,
00775W110,Domestic Common Stock Warrant,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
05072K107,Domestic Common Stock Primary Class,Technology,Software - Application,7374,Services,Services-Computer Processing & Data Preparation,,Business Services,
02083L117,Domestic Common Stock Warrant,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
08069M201,Domestic Common Stock Secondary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
078771300,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,
10920K101,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
35104E100,Domestic Common Stock,Healthcare,Biotechnology,2836,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products,
22207T101,Domestic Common Stock,Technology,Software - Infrastructure,7372,Services,Services-Prepackaged Software,,Business Services,
27900N103,ADR Common Stock,Utilities,Utilities - Renewable,4911,Transportation Communications Electric Gas And Sanitary Service,Electric Services,,Utilities,
294375209,Domestic Common Stock,Energy,Oil & Gas E&P,1311,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,
30234E104,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,
77867R118,Domestic Common Stock Warrant,Energy,Oil & Gas E&P,1311,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,
550550107,Domestic Common Stock,Financial Services,Banks - Regional,6022,Finance Insurance And Real Estate,State Commercial Banks,,Banking,
68236V112,Domestic Common Stock Warrant,Healthcare,Biotechnology,6199,Finance Insurance And Real Estate,Finance Services,,Banking,
68386J208,ADR Common Stock,Healthcare,Biotechnology,2836,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products,
15130M102,Domestic Common Stock Primary Class,Utilities,Utilities - Renewable,2860,Manufacturing,Industrial Organic Chemicals,,Chemicals,
30260M103,Domestic Common Stock,Financial Services,Banks - Regional,6035,Finance Insurance And Real Estate,Savings Institution Federally Chartered,,Banking,
184493203,Domestic Common Stock Secondary Class,Utilities,Utilities - Renewable,4931,Transportation Communications Electric Gas And Sanitary Service,Electric & Other Services Combined,,Utilities,
45569U119,Domestic Common Stock Warrant,Technology,Semiconductor Equipment & Materials,3674,Manufacturing,Semiconductors & Related Devices,,Electronic Equipment,
45828D106,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
458173309,ADR Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,
47201B103,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
496861105,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
58759A207,Domestic Common Stock Secondary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
640442208,Domestic Common Stock,Healthcare,Medical Devices,3841,Manufacturing,Surgical & Medical Instruments & Apparatus,,Medical Equipment,
675507115,Domestic Common Stock Warrant,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
81786A115,Domestic Common Stock Warrant,Technology,Software - Application,7372,Services,Services-Prepackaged Software,,Business Services,
81221H105,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
53634Q204,ADR Common Stock,Communication Services,Electronic Gaming & Multimedia,7372,Services,Services-Prepackaged Software,,Business Services,
539319111,Domestic Common Stock Warrant,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,
87301L106,Domestic Common Stock Primary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,
82932V201,Domestic Common Stock,Technology,Solar,5960,Retail Trade,Retail-Nonstore Retailers,,Retail,
35180X105,Domestic Common Stock Primary Class,Consumer Cyclical,Specialty Retail,6794,Finance Insurance And Real Estate,Patent Owners & Lessors,,Trading,
92942V109,Domestic Common Stock,Healthcare,Biotechnology,8071,Services,Services-Medical Laboratories,,Healthcare,
65344E115,Domestic Common Stock Warrant,Healthcare,Medical Instruments & Supplies,3841,Manufacturing,Surgical & Medical Instruments & Apparatus,,Medical Equipment,
31946M202,Domestic Common Stock Primary Class,Financial Services,Banks - Regional,6022,Finance Insurance And Real Estate,State Commercial Banks,,Banking,
00651F108,Domestic Common Stock,Energy,Oil & Gas Equipment & Services,1389,Mining,Oil & Gas Field Services Nec,,Petroleum and Natural Gas,
00912N106,Domestic Common Stock,Industrials,Aerospace & Defense,3728,Manufacturing,Aircraft Parts & Auxiliary Equipment Nec,,Aircraft,
050757103,Domestic Common Stock,Technology,Consumer Electronics,5065,Wholesale Trade,Wholesale-Electronic Parts & Equipment Nec,,Wholesale,
216844100,Domestic Common Stock,Financial Services,Banks - Regional,6036,Finance Insurance And Real Estate,Savings Institutions Not Federally Chartered,,Banking,
867229106,Canadian Common Stock,Energy,Oil & Gas Integrated,2911,Manufacturing,Petroleum Refining,,Petroleum and Natural Gas,
58507N105,Domestic Common Stock Primary Class,Healthcare,Medical Devices,8071,Services,Services-Medical Laboratories,,Healthcare,
800907107,Domestic Common Stock,Technology,Electronic Components,3672,Manufacturing,Printed Circuit Boards,,Electronic Equipment,
42805E108,Domestic Common Stock,Healthcare,Diagnostics & Research,2835,Manufacturing,In Vitro & In Vivo Diagnostic Substances,,Pharmaceutical Products,
878919208,Domestic Common Stock,Technology,Software - Application,7371,Services,Services-Computer Programming Services,,Business Services,
30506109,Domestic Common Stock,Consumer Cyclical,Furnishings Fixtures & Appliances,2430,Manufacturing,Millwood Veneer Plywood & Structural Wood Members,,Construction Materials,
31001100,Domestic Common Stock,Financial Services,Banks - Regional,6021,Finance Insurance And Real Estate,National Commercial Banks,,Banking,
35623107,Domestic Common Stock,Consumer Cyclical,Apparel Retail,5621,Retail Trade,Retail-Women'S Clothing Stores,,Retail,
38336103,Domestic Common Stock,Healthcare,Medical Instruments & Supplies,3089,Manufacturing,Plastics Products Nec,,Rubber and Plastic Products,
39670104,Domestic Common Stock,Industrials,Electrical Equipment & Parts,3790,Manufacturing,Miscellaneous Transportation Equipment,,Automobiles and Trucks,
41356205,Domestic Common Stock Primary Class,Real Estate,REIT - Mortgage,6798,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading,
G0602B100,Domestic Common Stock,Financial Services,Capital Markets,8742,Services,Services-Management Consulting Services,,Business Services,
